104;07:55;07:55;1;07:57;07:57;5;07:58;07:58;111;08:00;08:00;94;08:01;08:01;64;08:02;08:02;107;08:04;08:04;97;08:06;08:06;23;08:07;08:07;75;08:08;08:08;98;08:10;08:10;35;08:11;08:11;34;08:12;08:12;96;08:13;08:13;12;08:14;08:14;6;08:16;08:16;66;08:17;08:17;107;08:19;08:19;64;08:21;08:21;94;08:22;08:22;111;08:23;08:23;5;08:24;08:24;1;08:25;08:25;104;08:27;-1
104;08:10;08:10;1;08:12;08:12;5;08:13;08:13;111;08:15;08:15;94;08:16;08:16;64;08:17;08:17;107;08:19;08:19;97;08:21;08:21;23;08:22;08:22;75;08:23;08:23;98;08:25;08:25;35;08:26;08:26;34;08:27;08:27;96;08:28;08:28;12;08:29;08:29;6;08:31;08:31;66;08:32;08:32;107;08:34;08:34;64;08:36;08:36;94;08:37;08:37;111;08:38;08:38;5;08:39;08:39;1;08:40;08:40;104;08:42;-1
104;08:25;08:25;1;08:27;08:27;5;08:28;08:28;111;08:30;08:30;94;08:31;08:31;64;08:32;08:32;107;08:34;08:34;97;08:36;08:36;23;08:37;08:37;75;08:38;08:38;98;08:40;08:40;35;08:41;08:41;34;08:42;08:42;96;08:43;08:43;12;08:44;08:44;6;08:46;08:46;66;08:47;08:47;107;08:49;08:49;64;08:51;08:51;94;08:52;08:52;111;08:53;08:53;5;08:54;08:54;1;08:55;08:55;104;08:57;-1
104;08:40;08:40;1;08:42;08:42;5;08:43;08:43;111;08:45;08:45;94;08:46;08:46;64;08:47;08:47;107;08:49;08:49;97;08:51;08:51;23;08:52;08:52;75;08:53;08:53;98;08:55;08:55;35;08:56;08:56;34;08:57;08:57;96;08:58;08:58;12;08:59;08:59;6;09:01;09:01;66;09:02;09:02;107;09:04;09:04;64;09:06;09:06;94;09:07;09:07;111;09:08;09:08;5;09:09;09:09;1;09:10;09:10;104;09:12;-1
104;08:55;08:55;1;08:57;08:57;5;08:58;08:58;111;09:00;09:00;94;09:01;09:01;64;09:02;09:02;107;09:04;09:04;97;09:06;09:06;23;09:07;09:07;75;09:08;09:08;98;09:10;09:10;35;09:11;09:11;34;09:12;09:12;96;09:13;09:13;12;09:14;09:14;6;09:16;09:16;66;09:17;09:17;107;09:19;09:19;64;09:21;09:21;94;09:22;09:22;111;09:23;09:23;5;09:24;09:24;1;09:25;09:25;104;09:27;-1
104;09:10;09:10;1;09:12;09:12;5;09:13;09:13;111;09:15;09:15;94;09:16;09:16;64;09:17;09:17;107;09:19;09:19;97;09:21;09:21;23;09:22;09:22;75;09:23;09:23;98;09:25;09:25;35;09:26;09:26;34;09:27;09:27;96;09:28;09:28;12;09:29;09:29;6;09:31;09:31;66;09:32;09:32;107;09:34;09:34;64;09:36;09:36;94;09:37;09:37;111;09:38;09:38;5;09:39;09:39;1;09:40;09:40;104;09:42;-1
104;09:25;09:25;1;09:27;09:27;5;09:28;09:28;111;09:30;09:30;94;09:31;09:31;64;09:32;09:32;107;09:34;09:34;97;09:36;09:36;23;09:37;09:37;75;09:38;09:38;98;09:40;09:40;35;09:41;09:41;34;09:42;09:42;96;09:43;09:43;12;09:44;09:44;6;09:46;09:46;66;09:47;09:47;107;09:49;09:49;64;09:51;09:51;94;09:52;09:52;111;09:53;09:53;5;09:54;09:54;1;09:55;09:55;104;09:57;-1
104;09:40;09:40;1;09:42;09:42;5;09:43;09:43;111;09:45;09:45;94;09:46;09:46;64;09:47;09:47;107;09:49;09:49;97;09:51;09:51;23;09:52;09:52;75;09:53;09:53;98;09:55;09:55;35;09:56;09:56;34;09:57;09:57;96;09:58;09:58;12;09:59;09:59;6;10:01;10:01;66;10:02;10:02;107;10:04;10:04;64;10:06;10:06;94;10:07;10:07;111;10:08;10:08;5;10:09;10:09;1;10:10;10:10;104;10:12;-1
104;09:55;09:55;1;09:57;09:57;5;09:58;09:58;111;10:00;10:00;94;10:01;10:01;64;10:02;10:02;107;10:04;10:04;97;10:06;10:06;23;10:07;10:07;75;10:08;10:08;98;10:10;10:10;35;10:11;10:11;34;10:12;10:12;96;10:13;10:13;12;10:14;10:14;6;10:16;10:16;66;10:17;10:17;107;10:19;10:19;64;10:21;10:21;94;10:22;10:22;111;10:23;10:23;5;10:24;10:24;1;10:25;10:25;104;10:27;-1
104;10:10;10:10;1;10:12;10:12;5;10:13;10:13;111;10:15;10:15;94;10:16;10:16;64;10:17;10:17;107;10:19;10:19;97;10:21;10:21;23;10:22;10:22;75;10:23;10:23;98;10:25;10:25;35;10:26;10:26;34;10:27;10:27;96;10:28;10:28;12;10:29;10:29;6;10:31;10:31;66;10:32;10:32;107;10:34;10:34;64;10:36;10:36;94;10:37;10:37;111;10:38;10:38;5;10:39;10:39;1;10:40;10:40;104;10:42;-1
104;10:25;10:25;1;10:27;10:27;5;10:28;10:28;111;10:30;10:30;94;10:31;10:31;64;10:32;10:32;107;10:34;10:34;97;10:36;10:36;23;10:37;10:37;75;10:38;10:38;98;10:40;10:40;35;10:41;10:41;34;10:42;10:42;96;10:43;10:43;12;10:44;10:44;6;10:46;10:46;66;10:47;10:47;107;10:49;10:49;64;10:51;10:51;94;10:52;10:52;111;10:53;10:53;5;10:54;10:54;1;10:55;10:55;104;10:57;-1
104;10:40;10:40;1;10:42;10:42;5;10:43;10:43;111;10:45;10:45;94;10:46;10:46;64;10:47;10:47;107;10:49;10:49;97;10:51;10:51;23;10:52;10:52;75;10:53;10:53;98;10:55;10:55;35;10:56;10:56;34;10:57;10:57;96;10:58;10:58;12;10:59;10:59;6;11:01;11:01;66;11:02;11:02;107;11:04;11:04;64;11:06;11:06;94;11:07;11:07;111;11:08;11:08;5;11:09;11:09;1;11:10;11:10;104;11:12;-1
104;10:55;10:55;1;10:57;10:57;5;10:58;10:58;111;11:00;11:00;94;11:01;11:01;64;11:02;11:02;107;11:04;11:04;97;11:06;11:06;23;11:07;11:07;75;11:08;11:08;98;11:10;11:10;35;11:11;11:11;34;11:12;11:12;96;11:13;11:13;12;11:14;11:14;6;11:16;11:16;66;11:17;11:17;107;11:19;11:19;64;11:21;11:21;94;11:22;11:22;111;11:23;11:23;5;11:24;11:24;1;11:25;11:25;104;11:27;-1
104;11:10;11:10;1;11:12;11:12;5;11:13;11:13;111;11:15;11:15;94;11:16;11:16;64;11:17;11:17;107;11:19;11:19;97;11:21;11:21;23;11:22;11:22;75;11:23;11:23;98;11:25;11:25;35;11:26;11:26;34;11:27;11:27;96;11:28;11:28;12;11:29;11:29;6;11:31;11:31;66;11:32;11:32;107;11:34;11:34;64;11:36;11:36;94;11:37;11:37;111;11:38;11:38;5;11:39;11:39;1;11:40;11:40;104;11:42;-1
104;11:25;11:25;1;11:27;11:27;5;11:28;11:28;111;11:30;11:30;94;11:31;11:31;64;11:32;11:32;107;11:34;11:34;97;11:36;11:36;23;11:37;11:37;75;11:38;11:38;98;11:40;11:40;35;11:41;11:41;34;11:42;11:42;96;11:43;11:43;12;11:44;11:44;6;11:46;11:46;66;11:47;11:47;107;11:49;11:49;64;11:51;11:51;94;11:52;11:52;111;11:53;11:53;5;11:54;11:54;1;11:55;11:55;104;11:57;-1
104;11:40;11:40;1;11:42;11:42;5;11:43;11:43;111;11:45;11:45;94;11:46;11:46;64;11:47;11:47;107;11:49;11:49;97;11:51;11:51;23;11:52;11:52;75;11:53;11:53;98;11:55;11:55;35;11:56;11:56;34;11:57;11:57;96;11:58;11:58;12;11:59;11:59;6;12:01;12:01;66;12:02;12:02;107;12:04;12:04;64;12:06;12:06;94;12:07;12:07;111;12:08;12:08;5;12:09;12:09;1;12:10;12:10;104;12:12;-1
104;11:55;11:55;1;11:57;11:57;5;11:58;11:58;111;12:00;12:00;94;12:01;12:01;64;12:02;12:02;107;12:04;12:04;97;12:06;12:06;23;12:07;12:07;75;12:08;12:08;98;12:10;12:10;35;12:11;12:11;34;12:12;12:12;96;12:13;12:13;12;12:14;12:14;6;12:16;12:16;66;12:17;12:17;107;12:19;12:19;64;12:21;12:21;94;12:22;12:22;111;12:23;12:23;5;12:24;12:24;1;12:25;12:25;104;12:27;-1
