66;00:41;00:41;107;00:43;00:43;123;00:45;00:45;2;00:46;00:46;94;00:47;00:47;111;00:48;00:48;5;00:49;00:49;1;00:50;00:50;61;00:52;00:52;37;00:54;00:54;76;00:56;00:56;71;00:59;00:59;73;01:00;01:00;72;01:01;01:01;83;01:03;01:03;33;01:04;01:04;31;01:05;01:05;32;01:06;01:06;30;01:07;01:07;116;01:09;01:09;115;01:10;01:10;29;01:12;01:12;27;01:13;01:13;26;01:14;01:14;121;01:21;01:21;58;01:24;01:24;44;01:27;01:27;123;01:29;01:29;107;01:31;01:31;66;01:33;01:33;78;01:34;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;01:25;01:25;23;01:26;01:26;96;01:27;01:27;12;01:28;01:28;6;01:29;01:40;66;01:41;01:41;107;01:42;01:42;123;01:43;01:43;2;01:44;01:44;94;01:45;01:45;111;01:46;01:46;5;01:47;01:47;1;01:48;01:48;104;01:49;01:49;61;01:51;01:51;37;01:53;01:53;76;01:55;01:55;71;01:57;01:57;73;01:58;01:58;72;01:59;01:59;83;02:01;02:01;33;02:02;02:02;31;02:03;02:03;32;02:04;02:04;30;02:05;02:05;116;02:07;02:07;115;02:08;02:08;29;02:10;02:10;27;02:11;02:11;26;02:12;02:12;121;02:19;02:19;58;02:22;02:22;47;02:23;02:23;82;02:24;02:24;110;02:26;02:26;44;02:27;02:27;123;02:29;02:29;107;02:31;02:31;97;02:32;02:32;23;02:33;02:33;96;02:34;02:34;12;02:35;02:35;6;02:36;-1
66;19:41;19:41;107;19:43;19:43;123;19:45;19:45;2;19:46;19:46;94;19:47;19:47;111;19:48;19:48;5;19:49;19:49;1;19:50;19:50;61;19:52;19:52;37;19:54;19:54;76;19:56;19:56;71;19:59;19:59;73;20:00;20:00;72;20:01;20:01;83;20:03;20:03;33;20:04;20:04;31;20:05;20:05;32;20:06;20:06;30;20:07;20:07;116;20:09;20:09;115;20:10;20:10;29;20:12;20:12;27;20:13;20:13;26;20:14;20:14;121;20:21;20:21;58;20:24;20:24;44;20:27;20:27;123;20:29;20:29;107;20:31;20:31;66;20:33;20:33;78;20:34;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;20:11;20:11;107;20:13;20:13;123;20:15;20:15;2;20:16;20:16;94;20:17;20:17;111;20:18;20:18;5;20:19;20:19;1;20:20;20:20;61;20:22;20:22;37;20:24;20:24;76;20:26;20:26;71;20:29;20:29;73;20:30;20:30;72;20:31;20:31;83;20:33;20:33;33;20:34;20:34;31;20:35;20:35;32;20:36;20:36;30;20:37;20:37;116;20:39;20:39;115;20:40;20:40;29;20:42;20:42;27;20:43;20:43;26;20:44;20:44;121;20:51;20:51;58;20:54;20:54;44;20:57;20:57;123;20:59;20:59;107;21:01;21:01;66;21:03;21:03;78;21:04;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;21:11;21:11;107;21:13;21:13;123;21:15;21:15;2;21:16;21:16;94;21:17;21:17;111;21:18;21:18;5;21:19;21:19;1;21:20;21:20;61;21:22;21:22;37;21:24;21:24;76;21:26;21:26;71;21:29;21:29;73;21:30;21:30;72;21:31;21:31;83;21:33;21:33;33;21:34;21:34;31;21:35;21:35;32;21:36;21:36;30;21:37;21:37;116;21:39;21:39;115;21:40;21:40;29;21:42;21:42;27;21:43;21:43;26;21:44;21:44;121;21:51;21:51;58;21:54;21:54;44;21:57;21:57;123;21:59;21:59;107;22:01;22:01;66;22:03;22:03;78;22:04;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;22:11;22:11;107;22:13;22:13;123;22:15;22:15;2;22:16;22:16;94;22:17;22:17;111;22:18;22:18;5;22:19;22:19;1;22:20;22:20;61;22:22;22:22;37;22:24;22:24;76;22:26;22:26;71;22:29;22:29;73;22:30;22:30;72;22:31;22:31;83;22:33;22:33;33;22:34;22:34;31;22:35;22:35;32;22:36;22:36;30;22:37;22:37;116;22:39;22:39;115;22:40;22:40;29;22:42;22:42;27;22:43;22:43;26;22:44;22:44;121;22:51;22:51;58;22:54;22:54;44;22:57;22:57;123;22:59;22:59;107;23:01;23:01;66;23:03;23:03;78;23:04;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;23:11;23:11;107;23:13;23:13;123;23:15;23:15;2;23:16;23:16;94;23:17;23:17;111;23:18;23:18;5;23:19;23:19;1;23:20;23:20;61;23:22;23:22;37;23:24;23:24;76;23:26;23:26;71;23:29;23:29;73;23:30;23:30;72;23:31;23:31;83;23:33;23:33;33;23:34;23:34;31;23:35;23:35;32;23:36;23:36;30;23:37;23:37;116;23:39;23:39;115;23:40;23:40;29;23:42;23:42;27;23:43;23:43;26;23:44;23:44;121;23:51;23:51;58;23:54;23:54;44;23:57;23:57;123;23:59;23:59;107;00:01;00:01;66;00:03;00:03;78;00:04;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
