1;7;107;24540;24660;97
1;7;97;24660;24720;23
1;7;23;24720;24780;75
1;7;75;24780;24900;98
1;7;98;24900;24960;35
1;7;35;24960;25020;34
1;7;34;25020;25080;96
1;7;96;25080;25140;12
1;7;12;25140;25260;6
1;7;6;25260;25320;66
1;7;66;25320;25440;107
1;7;107;25440;25560;64
1;7;64;25560;25620;94
1;7;94;25620;25680;111
1;7;111;25680;25740;5
1;7;5;25740;25800;1
1;7;1;25800;25920;104
1;8;104;24900;25020;1
1;8;1;25020;25080;5
1;8;5;25080;25200;111
1;8;111;25200;25260;94
1;8;94;25260;25320;64
1;8;64;25320;25440;107
1;8;107;25440;25560;97
1;8;97;25560;25620;23
1;8;23;25620;25680;75
1;8;75;25680;25800;98
1;8;98;25800;25860;35
1;8;35;25860;25920;34
1;8;34;25920;25980;96
1;8;96;25980;26040;12
1;8;12;26040;26160;6
1;8;6;26160;26220;66
1;8;66;26220;26340;107
1;8;107;26340;26460;64
1;8;64;26460;26520;94
1;8;94;26520;26580;111
1;8;111;26580;26640;5
1;8;5;26640;26700;1
1;8;1;26700;26820;104
1;9;104;25800;25920;1
1;9;1;25920;25980;5
1;9;5;25980;26100;111
1;9;111;26100;26160;94
1;9;94;26160;26220;64
1;9;64;26220;26340;107
1;9;107;26340;26460;97
1;9;97;26460;26520;23
1;9;23;26520;26580;75
1;9;75;26580;26700;98
1;9;98;26700;26760;35
1;9;35;26760;26820;34
1;9;34;26820;26880;96
1;9;96;26880;26940;12
1;9;12;26940;27060;6
1;9;6;27060;27120;66
1;9;66;27120;27240;107
1;9;107;27240;27360;64
1;9;64;27360;27420;94
1;9;94;27420;27480;111
1;9;111;27480;27540;5
1;9;5;27540;27600;1
1;9;1;27600;27720;104
1;10;104;26700;26820;1
1;10;1;26820;26880;5
1;10;5;26880;27000;111
1;10;111;27000;27060;94
1;10;94;27060;27120;64
1;10;64;27120;27240;107
1;10;107;27240;27360;97
1;10;97;27360;27420;23
1;10;23;27420;27480;75
1;10;75;27480;27600;98
1;10;98;27600;27660;35
1;10;35;27660;27720;34
1;10;34;27720;27780;96
1;10;96;27780;27840;12
1;10;12;27840;27960;6
1;10;6;27960;28020;66
1;10;66;28020;28140;107
1;10;107;28140;28260;64
1;10;64;28260;28320;94
1;10;94;28320;28380;111
1;10;111;28380;28440;5
1;10;5;28440;28500;1
1;10;1;28500;28620;104
1;11;104;27600;27720;1
1;11;1;27720;27780;5
1;11;5;27780;27900;111
1;11;111;27900;27960;94
1;11;94;27960;28020;64
1;11;64;28020;28140;107
1;11;107;28140;28260;97
1;11;97;28260;28320;23
1;11;23;28320;28380;75
1;11;75;28380;28500;98
1;11;98;28500;28560;35
1;11;35;28560;28620;34
1;11;34;28620;28680;96
1;11;96;28680;28740;12
1;11;12;28740;28860;6
1;11;6;28860;28920;66
1;11;66;28920;29040;107
1;11;107;29040;29160;64
1;11;64;29160;29220;94
1;11;94;29220;29280;111
1;11;111;29280;29340;5
1;11;5;29340;29400;1
1;11;1;29400;29520;104
1;12;104;28500;28620;1
1;12;1;28620;28680;5
1;12;5;28680;28800;111
1;12;111;28800;28860;94
1;12;94;28860;28920;64
1;12;64;28920;29040;107
1;12;107;29040;29160;97
1;12;97;29160;29220;23
1;12;23;29220;29280;75
1;12;75;29280;29400;98
1;12;98;29400;29460;35
1;12;35;29460;29520;34
1;12;34;29520;29580;96
1;12;96;29580;29640;12
1;12;12;29640;29760;6
1;12;6;29760;29820;66
1;12;66;29820;29940;107
1;12;107;29940;30060;64
1;12;64;30060;30120;94
1;12;94;30120;30180;111
1;12;111;30180;30240;5
1;12;5;30240;30300;1
1;12;1;30300;30420;104
1;13;104;29400;29520;1
1;13;1;29520;29580;5
1;13;5;29580;29700;111
1;13;111;29700;29760;94
1;13;94;29760;29820;64
1;13;64;29820;29940;107
1;13;107;29940;30060;97
1;13;97;30060;30120;23
1;13;23;30120;30180;75
1;13;75;30180;30300;98
1;13;98;30300;30360;35
1;13;35;30360;30420;34
1;13;34;30420;30480;96
1;13;96;30480;30540;12
1;13;12;30540;30660;6
1;13;6;30660;30720;66
1;13;66;30720;30840;107
1;13;107;30840;30960;64
1;13;64;30960;31020;94
1;13;94;31020;31080;111
1;13;111;31080;31140;5
1;13;5;31140;31200;1
1;13;1;31200;31320;104
1;14;104;30300;30420;1
1;14;1;30420;30480;5
1;14;5;30480;30600;111
1;14;111;30600;30660;94
1;14;94;30660;30720;64
1;14;64;30720;30840;107
1;14;107;30840;30960;97
1;14;97;30960;31020;23
1;14;23;31020;31080;75
1;14;75;31080;31200;98
1;14;98;31200;31260;35
1;14;35;31260;31320;34
1;14;34;31320;31380;96
1;14;96;31380;31440;12
1;14;12;31440;31560;6
1;14;6;31560;31620;66
1;14;66;31620;31740;107
1;14;107;31740;31860;64
1;14;64;31860;31920;94
1;14;94;31920;31980;111
1;14;111;31980;32040;5
1;14;5;32040;32100;1
1;14;1;32100;32220;104
1;15;104;31200;31320;1
1;15;1;31320;31380;5
1;15;5;31380;31500;111
1;15;111;31500;31560;94
1;15;94;31560;31620;64
1;15;64;31620;31740;107
1;15;107;31740;31860;97
1;15;97;31860;31920;23
1;15;23;31920;31980;75
1;15;75;31980;32100;98
1;15;98;32100;32160;35
1;15;35;32160;32220;34
1;15;34;32220;32280;96
1;15;96;32280;32340;12
1;15;12;32340;32460;6
1;15;6;32460;32520;66
1;15;66;32520;32640;107
1;15;107;32640;32760;64
1;15;64;32760;32820;94
1;15;94;32820;32880;111
1;15;111;32880;32940;5
1;15;5;32940;33000;1
1;15;1;33000;33120;104
1;16;104;32100;32220;1
1;16;1;32220;32280;5
1;16;5;32280;32400;111
1;16;111;32400;32460;94
1;16;94;32460;32520;64
1;16;64;32520;32640;107
1;16;107;32640;32760;97
1;16;97;32760;32820;23
1;16;23;32820;32880;75
1;16;75;32880;33000;98
1;16;98;33000;33060;35
1;16;35;33060;33120;34
1;16;34;33120;33180;96
1;16;96;33180;33240;12
1;16;12;33240;33360;6
1;16;6;33360;33420;66
1;16;66;33420;33540;107
1;16;107;33540;33660;64
1;16;64;33660;33720;94
1;16;94;33720;33780;111
1;16;111;33780;33840;5
1;16;5;33840;33900;1
1;16;1;33900;34020;104
1;17;104;33000;33120;1
1;17;1;33120;33180;5
1;17;5;33180;33300;111
1;17;111;33300;33360;94
1;17;94;33360;33420;64
1;17;64;33420;33540;107
1;17;107;33540;33660;97
1;17;97;33660;33720;23
1;17;23;33720;33780;75
1;17;75;33780;33900;98
1;17;98;33900;33960;35
1;17;35;33960;34020;34
1;17;34;34020;34080;96
1;17;96;34080;34140;12
1;17;12;34140;34260;6
1;17;6;34260;34320;66
1;17;66;34320;34440;107
1;17;107;34440;34560;64
1;17;64;34560;34620;94
1;17;94;34620;34680;111
1;17;111;34680;34740;5
1;17;5;34740;34800;1
1;17;1;34800;34920;104
1;18;104;33900;34020;1
1;18;1;34020;34080;5
1;18;5;34080;34200;111
1;18;111;34200;34260;94
1;18;94;34260;34320;64
1;18;64;34320;34440;107
1;18;107;34440;34560;97
1;18;97;34560;34620;23
1;18;23;34620;34680;75
1;18;75;34680;34800;98
1;18;98;34800;34860;35
1;18;35;34860;34920;34
1;18;34;34920;34980;96
1;18;96;34980;35040;12
1;18;12;35040;35160;6
1;18;6;35160;35220;66
1;18;66;35220;35340;107
1;18;107;35340;35460;64
1;18;64;35460;35520;94
1;18;94;35520;35580;111
1;18;111;35580;35640;5
1;18;5;35640;35700;1
1;18;1;35700;35820;104
1;19;104;34800;34920;1
1;19;1;34920;34980;5
1;19;5;34980;35100;111
1;19;111;35100;35160;94
1;19;94;35160;35220;64
1;19;64;35220;35340;107
1;19;107;35340;35460;97
1;19;97;35460;35520;23
1;19;23;35520;35580;75
1;19;75;35580;35700;98
1;19;98;35700;35760;35
1;19;35;35760;35820;34
1;19;34;35820;35880;96
1;19;96;35880;35940;12
1;19;12;35940;36060;6
1;19;6;36060;36120;66
1;19;66;36120;36240;107
1;19;107;36240;36360;64
1;19;64;36360;36420;94
1;19;94;36420;36480;111
1;19;111;36480;36540;5
1;19;5;36540;36600;1
1;19;1;36600;36720;104
1;20;104;35700;35820;1
1;20;1;35820;35880;5
1;20;5;35880;36000;111
1;20;111;36000;36060;94
1;20;94;36060;36120;64
1;20;64;36120;36240;107
1;20;107;36240;36360;97
1;20;97;36360;36420;23
1;20;23;36420;36480;75
1;20;75;36480;36600;98
1;20;98;36600;36660;35
1;20;35;36660;36720;34
1;20;34;36720;36780;96
1;20;96;36780;36840;12
1;20;12;36840;36960;6
1;20;6;36960;37020;66
1;20;66;37020;37140;107
1;20;107;37140;37260;64
1;20;64;37260;37320;94
1;20;94;37320;37380;111
1;20;111;37380;37440;5
1;20;5;37440;37500;1
1;20;1;37500;37620;104
1;21;104;36600;36720;1
1;21;1;36720;36780;5
1;21;5;36780;36900;111
1;21;111;36900;36960;94
1;21;94;36960;37020;64
1;21;64;37020;37140;107
1;21;107;37140;37260;97
1;21;97;37260;37320;23
1;21;23;37320;37380;75
1;21;75;37380;37500;98
1;21;98;37500;37560;35
1;21;35;37560;37620;34
1;21;34;37620;37680;96
1;21;96;37680;37740;12
1;21;12;37740;37860;6
1;21;6;37860;37920;66
1;21;66;37920;38040;107
1;21;107;38040;38160;64
1;21;64;38160;38220;94
1;21;94;38220;38280;111
1;21;111;38280;38340;5
1;21;5;38340;38400;1
1;21;1;38400;38520;104
1;22;104;37500;37620;1
1;22;1;37620;37680;5
1;22;5;37680;37800;111
1;22;111;37800;37860;94
1;22;94;37860;37920;64
1;22;64;37920;38040;107
1;22;107;38040;38160;97
1;22;97;38160;38220;23
1;22;23;38220;38280;75
1;22;75;38280;38400;98
1;22;98;38400;38460;35
1;22;35;38460;38520;34
1;22;34;38520;38580;96
1;22;96;38580;38640;12
1;22;12;38640;38760;6
1;22;6;38760;38820;66
1;22;66;38820;38940;107
1;22;107;38940;39060;64
1;22;64;39060;39120;94
1;22;94;39120;39180;111
1;22;111;39180;39240;5
1;22;5;39240;39300;1
1;22;1;39300;39420;104
1;23;104;38400;38520;1
1;23;1;38520;38580;5
1;23;5;38580;38700;111
1;23;111;38700;38760;94
1;23;94;38760;38820;64
1;23;64;38820;38940;107
1;23;107;38940;39060;97
1;23;97;39060;39120;23
1;23;23;39120;39180;75
1;23;75;39180;39300;98
1;23;98;39300;39360;35
1;23;35;39360;39420;34
1;23;34;39420;39480;96
1;23;96;39480;39540;12
1;23;12;39540;39660;6
1;23;6;39660;39720;66
1;23;66;39720;39840;107
1;23;107;39840;39960;64
1;23;64;39960;40020;94
1;23;94;40020;40080;111
1;23;111;40080;40140;5
1;23;5;40140;40200;1
1;23;1;40200;40320;104
1;24;104;39300;39420;1
1;24;1;39420;39480;5
1;24;5;39480;39600;111
1;24;111;39600;39660;94
1;24;94;39660;39720;64
1;24;64;39720;39840;107
1;24;107;39840;39960;97
1;24;97;39960;40020;23
1;24;23;40020;40080;75
1;24;75;40080;40200;98
1;24;98;40200;40260;35
1;24;35;40260;40320;34
1;24;34;40320;40380;96
1;24;96;40380;40440;12
1;24;12;40440;40560;6
1;24;6;40560;40620;66
1;24;66;40620;40740;107
1;24;107;40740;40860;64
1;24;64;40860;40920;94
1;24;94;40920;40980;111
1;24;111;40980;41040;5
1;24;5;41040;41100;1
1;24;1;41100;41220;104
1;25;104;40200;40320;1
1;25;1;40320;40380;5
1;25;5;40380;40500;111
1;25;111;40500;40560;94
1;25;94;40560;40620;64
1;25;64;40620;40740;107
1;25;107;40740;40860;97
1;25;97;40860;40920;23
1;25;23;40920;40980;75
1;25;75;40980;41100;98
1;25;98;41100;41160;35
1;25;35;41160;41220;34
1;25;34;41220;41280;96
1;25;96;41280;41340;12
1;25;12;41340;41460;6
1;25;6;41460;41520;66
1;25;66;41520;41640;107
1;25;107;41640;41760;64
1;25;64;41760;41820;94
1;25;94;41820;41880;111
1;25;111;41880;41940;5
1;25;5;41940;42000;1
1;25;1;42000;42120;104
1;26;104;41100;41220;1
1;26;1;41220;41280;5
1;26;5;41280;41400;111
1;26;111;41400;41460;94
1;26;94;41460;41520;64
1;26;64;41520;41640;107
1;26;107;41640;41760;97
1;26;97;41760;41820;23
1;26;23;41820;41880;75
1;26;75;41880;42000;98
1;26;98;42000;42060;35
1;26;35;42060;42120;34
1;26;34;42120;42180;96
1;26;96;42180;42240;12
1;26;12;42240;42360;6
1;26;6;42360;42420;66
1;26;66;42420;42540;107
1;26;107;42540;42660;64
1;26;64;42660;42720;94
1;26;94;42720;42780;111
1;26;111;42780;42840;5
1;26;5;42840;42900;1
1;26;1;42900;43020;104
1;27;104;42000;42120;1
1;27;1;42120;42180;5
1;27;5;42180;42300;111
1;27;111;42300;42360;94
1;27;94;42360;42420;64
1;27;64;42420;42540;107
1;27;107;42540;42660;97
1;27;97;42660;42720;23
1;27;23;42720;42780;75
1;27;75;42780;42900;98
1;27;98;42900;42960;35
1;27;35;42960;43020;34
1;27;34;43020;43080;96
1;27;96;43080;43140;12
1;27;12;43140;43260;6
1;27;6;43260;43320;66
1;27;66;43320;43440;107
1;27;107;43440;43560;64
1;27;64;43560;43620;94
1;27;94;43620;43680;111
1;27;111;43680;43740;5
1;27;5;43740;43800;1
1;27;1;43800;43920;104
1;28;104;42900;43020;1
1;28;1;43020;43080;5
1;28;5;43080;43200;111
1;28;111;43200;43260;94
1;28;94;43260;43320;64
1;28;64;43320;43440;107
1;28;107;43440;43560;97
1;28;97;43560;43620;23
1;28;23;43620;43680;75
1;28;75;43680;43800;98
1;28;98;43800;43860;35
1;28;35;43860;43920;34
1;28;34;43920;43980;96
1;28;96;43980;44040;12
1;28;12;44040;44160;6
1;28;6;44160;44220;66
1;28;66;44220;44340;107
1;28;107;44340;44460;64
1;28;64;44460;44520;94
1;28;94;44520;44580;111
1;28;111;44580;44640;5
1;28;5;44640;44700;1
1;28;1;44700;44820;104
1;29;104;43800;43920;1
1;29;1;43920;43980;5
1;29;5;43980;44100;111
1;29;111;44100;44160;94
1;29;94;44160;44220;64
1;29;64;44220;44340;107
1;29;107;44340;44460;97
1;29;97;44460;44520;23
1;29;23;44520;44580;75
1;29;75;44580;44700;98
1;29;98;44700;44760;35
1;29;35;44760;44820;34
1;29;34;44820;44880;96
1;29;96;44880;44940;12
1;29;12;44940;45060;6
1;29;6;45060;45120;66
1;29;66;45120;45240;107
1;29;107;45240;45360;64
1;29;64;45360;45420;94
1;29;94;45420;45480;111
1;29;111;45480;45540;5
1;29;5;45540;45600;1
1;29;1;45600;45720;104
1;30;104;44700;44820;1
1;30;1;44820;44880;5
1;30;5;44880;45000;111
1;30;111;45000;45060;94
1;30;94;45060;45120;64
1;30;64;45120;45240;107
1;30;107;45240;45360;97
1;30;97;45360;45420;23
1;30;23;45420;45480;75
1;30;75;45480;45600;98
1;30;98;45600;45660;35
1;30;35;45660;45720;34
1;30;34;45720;45780;96
1;30;96;45780;45840;12
1;30;12;45840;45960;6
1;30;6;45960;46020;66
1;30;66;46020;46140;107
1;30;107;46140;46260;64
1;30;64;46260;46320;94
1;30;94;46320;46380;111
1;30;111;46380;46440;5
1;30;5;46440;46500;1
1;30;1;46500;46620;104
1;31;104;45600;45720;1
1;31;1;45720;45780;5
1;31;5;45780;45900;111
1;31;111;45900;45960;94
1;31;94;45960;46020;64
1;31;64;46020;46140;107
1;31;107;46140;46260;97
1;31;97;46260;46320;23
1;31;23;46320;46380;75
1;31;75;46380;46500;98
1;31;98;46500;46560;35
1;31;35;46560;46620;34
1;31;34;46620;46680;96
1;31;96;46680;46740;12
1;31;12;46740;46860;6
1;31;6;46860;46920;66
1;31;66;46920;47040;107
1;31;107;47040;47160;64
1;31;64;47160;47220;94
1;31;94;47220;47280;111
1;31;111;47280;47340;5
1;31;5;47340;47400;1
1;31;1;47400;47520;104
1;32;104;46500;46620;1
1;32;1;46620;46680;5
1;32;5;46680;46800;111
1;32;111;46800;46860;94
1;32;94;46860;46920;64
1;32;64;46920;47040;107
1;32;107;47040;47160;97
1;32;97;47160;47220;23
1;32;23;47220;47280;75
1;32;75;47280;47400;98
1;32;98;47400;47460;35
1;32;35;47460;47520;34
1;32;34;47520;47580;96
1;32;96;47580;47640;12
1;32;12;47640;47760;6
1;32;6;47760;47820;66
1;32;66;47820;47940;107
1;32;107;47940;48060;64
1;32;64;48060;48120;94
1;32;94;48120;48180;111
1;32;111;48180;48240;5
1;32;5;48240;48300;1
1;32;1;48300;48420;104
1;33;104;47400;47520;1
1;33;1;47520;47580;5
1;33;5;47580;47700;111
1;33;111;47700;47760;94
1;33;94;47760;47820;64
1;33;64;47820;47940;107
1;33;107;47940;48060;97
1;33;97;48060;48120;23
1;33;23;48120;48180;75
1;33;75;48180;48300;98
1;33;98;48300;48360;35
1;33;35;48360;48420;34
1;33;34;48420;48480;96
1;33;96;48480;48540;12
1;33;12;48540;48660;6
1;33;6;48660;48720;66
1;33;66;48720;48840;107
1;33;107;48840;48960;64
1;33;64;48960;49020;94
1;33;94;49020;49080;111
1;33;111;49080;49140;5
1;33;5;49140;49200;1
1;33;1;49200;49320;104
1;34;104;48300;48420;1
1;34;1;48420;48480;5
1;34;5;48480;48600;111
1;34;111;48600;48660;94
1;34;94;48660;48720;64
1;34;64;48720;48840;107
1;34;107;48840;48960;97
1;34;97;48960;49020;23
1;34;23;49020;49080;75
1;34;75;49080;49200;98
1;34;98;49200;49260;35
1;34;35;49260;49320;34
1;34;34;49320;49380;96
1;34;96;49380;49440;12
1;34;12;49440;49560;6
1;34;6;49560;49620;66
1;34;66;49620;49740;107
1;34;107;49740;49860;64
1;34;64;49860;49920;94
1;34;94;49920;49980;111
1;34;111;49980;50040;5
1;34;5;50040;50100;1
1;34;1;50100;50220;104
1;35;104;49200;49320;1
1;35;1;49320;49380;5
1;35;5;49380;49500;111
1;35;111;49500;49560;94
1;35;94;49560;49620;64
1;35;64;49620;49740;107
1;35;107;49740;49860;97
1;35;97;49860;49920;23
1;35;23;49920;49980;75
1;35;75;49980;50100;98
1;35;98;50100;50160;35
1;35;35;50160;50220;34
1;35;34;50220;50280;96
1;35;96;50280;50340;12
1;35;12;50340;50460;6
1;35;6;50460;50520;66
1;35;66;50520;50640;107
1;35;107;50640;50760;64
1;35;64;50760;50820;94
1;35;94;50820;50880;111
1;35;111;50880;50940;5
1;35;5;50940;51000;1
1;35;1;51000;51120;104
1;36;104;50100;50220;1
1;36;1;50220;50280;5
1;36;5;50280;50400;111
1;36;111;50400;50460;94
1;36;94;50460;50520;64
1;36;64;50520;50640;107
1;36;107;50640;50760;97
1;36;97;50760;50820;23
1;36;23;50820;50880;75
1;36;75;50880;51000;98
1;36;98;51000;51060;35
1;36;35;51060;51120;34
1;36;34;51120;51180;96
1;36;96;51180;51240;12
1;36;12;51240;51360;6
1;36;6;51360;51420;66
1;36;66;51420;51540;107
1;36;107;51540;51660;64
1;36;64;51660;51720;94
1;36;94;51720;51780;111
1;36;111;51780;51840;5
1;36;5;51840;51900;1
1;36;1;51900;52020;104
1;37;104;51000;51120;1
1;37;1;51120;51180;5
1;37;5;51180;51300;111
1;37;111;51300;51360;94
1;37;94;51360;51420;64
1;37;64;51420;51540;107
1;37;107;51540;51660;97
1;37;97;51660;51720;23
1;37;23;51720;51780;75
1;37;75;51780;51900;98
1;37;98;51900;51960;35
1;37;35;51960;52020;34
1;37;34;52020;52080;96
1;37;96;52080;52140;12
1;37;12;52140;52260;6
1;37;6;52260;52320;66
1;37;66;52320;52440;107
1;37;107;52440;52560;64
1;37;64;52560;52620;94
1;37;94;52620;52680;111
1;37;111;52680;52740;5
1;37;5;52740;52800;1
1;37;1;52800;52920;104
1;38;104;51900;52020;1
1;38;1;52020;52080;5
1;38;5;52080;52200;111
1;38;111;52200;52260;94
1;38;94;52260;52320;64
1;38;64;52320;52440;107
1;38;107;52440;52560;97
1;38;97;52560;52620;23
1;38;23;52620;52680;75
1;38;75;52680;52800;98
1;38;98;52800;52860;35
1;38;35;52860;52920;34
1;38;34;52920;52980;96
1;38;96;52980;53040;12
1;38;12;53040;53160;6
1;38;6;53160;53220;66
1;38;66;53220;53340;107
1;38;107;53340;53460;64
1;38;64;53460;53520;94
1;38;94;53520;53580;111
1;38;111;53580;53640;5
1;38;5;53640;53700;1
1;38;1;53700;53820;104
1;39;104;52800;52920;1
1;39;1;52920;52980;5
1;39;5;52980;53100;111
1;39;111;53100;53160;94
1;39;94;53160;53220;64
1;39;64;53220;53340;107
1;39;107;53340;53460;97
1;39;97;53460;53520;23
1;39;23;53520;53580;75
1;39;75;53580;53700;98
1;39;98;53700;53760;35
1;39;35;53760;53820;34
1;39;34;53820;53880;96
1;39;96;53880;53940;12
1;39;12;53940;54060;6
1;39;6;54060;54120;66
1;39;66;54120;54240;107
1;39;107;54240;54360;64
1;39;64;54360;54420;94
1;39;94;54420;54480;111
1;39;111;54480;54540;5
1;39;5;54540;54600;1
1;39;1;54600;54720;104
1;40;104;53700;53820;1
1;40;1;53820;53880;5
1;40;5;53880;54000;111
1;40;111;54000;54060;94
1;40;94;54060;54120;64
1;40;64;54120;54240;107
1;40;107;54240;54360;97
1;40;97;54360;54420;23
1;40;23;54420;54480;75
1;40;75;54480;54600;98
1;40;98;54600;54660;35
1;40;35;54660;54720;34
1;40;34;54720;54780;96
1;40;96;54780;54840;12
1;40;12;54840;54960;6
1;40;6;54960;55020;66
1;40;66;55020;55140;107
1;40;107;55140;55260;64
1;40;64;55260;55320;94
1;40;94;55320;55380;111
1;40;111;55380;55440;5
1;40;5;55440;55500;1
1;40;1;55500;55620;104
1;41;104;54600;54720;1
1;41;1;54720;54780;5
1;41;5;54780;54900;111
1;41;111;54900;54960;94
1;41;94;54960;55020;64
1;41;64;55020;55140;107
1;41;107;55140;55260;97
1;41;97;55260;55320;23
1;41;23;55320;55380;75
1;41;75;55380;55500;98
1;41;98;55500;55560;35
1;41;35;55560;55620;34
1;41;34;55620;55680;96
1;41;96;55680;55740;12
1;41;12;55740;55860;6
1;41;6;55860;55920;66
1;41;66;55920;56040;107
1;41;107;56040;56160;64
1;41;64;56160;56220;94
1;41;94;56220;56280;111
1;41;111;56280;56340;5
1;41;5;56340;56400;1
1;41;1;56400;56520;104
1;42;104;55500;55620;1
1;42;1;55620;55680;5
1;42;5;55680;55800;111
1;42;111;55800;55860;94
1;42;94;55860;55920;64
1;42;64;55920;56040;107
1;42;107;56040;56160;97
1;42;97;56160;56220;23
1;42;23;56220;56280;75
1;42;75;56280;56400;98
1;42;98;56400;56460;35
1;42;35;56460;56520;34
1;42;34;56520;56580;96
1;42;96;56580;56640;12
1;42;12;56640;56760;6
1;42;6;56760;56820;66
1;42;66;56820;56940;107
1;42;107;56940;57060;64
1;42;64;57060;57120;94
1;42;94;57120;57180;111
1;42;111;57180;57240;5
1;42;5;57240;57300;1
1;42;1;57300;57420;104
1;43;104;56400;56520;1
1;43;1;56520;56580;5
1;43;5;56580;56700;111
1;43;111;56700;56760;94
1;43;94;56760;56820;64
1;43;64;56820;56940;107
1;43;107;56940;57060;97
1;43;97;57060;57120;23
1;43;23;57120;57180;75
1;43;75;57180;57300;98
1;43;98;57300;57360;35
1;43;35;57360;57420;34
1;43;34;57420;57480;96
1;43;96;57480;57540;12
1;43;12;57540;57660;6
1;43;6;57660;57720;66
1;43;66;57720;57840;107
1;43;107;57840;57960;64
1;43;64;57960;58020;94
1;43;94;58020;58080;111
1;43;111;58080;58140;5
1;43;5;58140;58200;1
1;43;1;58200;58320;104
1;44;104;57300;57420;1
1;44;1;57420;57480;5
1;44;5;57480;57600;111
1;44;111;57600;57660;94
1;44;94;57660;57720;64
1;44;64;57720;57840;107
1;44;107;57840;57960;97
1;44;97;57960;58020;23
1;44;23;58020;58080;75
1;44;75;58080;58200;98
1;44;98;58200;58260;35
