Westchester Sq - E Tremont Av;138;40.83989199999999;-73.842952;UNKNOWN;UNKNOWN
Crown Hts - Utica Av;139;40.668897000000015;-73.932942;UNKNOWN;UNKNOWN
Beach 44 St;140;40.59294299999999;-73.776013;UNKNOWN;UNKNOWN
Saratoga Av;141;40.661452999999995;-73.916327;UNKNOWN;UNKNOWN
110 St;142;40.795019999999994;-73.94425;UNKNOWN;UNKNOWN
Marcy Av;143;40.708359;-73.957757;UNKNOWN;UNKNOWN
Middletown Rd;144;40.843863;-73.836322;UNKNOWN;UNKNOWN
Carroll St;145;40.68030300000001;-73.995048;UNKNOWN;UNKNOWN
Atlantic;146;40.515401;-74.245689;UNKNOWN;UNKNOWN
Sutter Av - Rutland Rd;147;40.664716999999996;-73.92261;UNKNOWN;UNKNOWN
Rockaway Av;148;40.66254900000001;-73.908946;UNKNOWN;UNKNOWN
116 St;149;40.798629000000005;-73.941617;UNKNOWN;UNKNOWN
Rockaway Av;150;40.67833999999999;-73.911946;UNKNOWN;UNKNOWN
57 St;151;40.763971999999995;-73.97745;UNKNOWN;UNKNOWN
Buhre Av;152;40.846810000000005;-73.832569;UNKNOWN;UNKNOWN
Metropolitan Av;153;40.71279200000001;-73.951418;UNKNOWN;UNKNOWN
23 St;154;40.74590599999999;-73.998041;UNKNOWN;UNKNOWN
Bergen St;155;40.68614500000001;-73.990862;UNKNOWN;UNKNOWN
Broad Channel;156;40.608382000000006;-73.815925;UNKNOWN;UNKNOWN
86 St;157;40.59272099999998;-73.97823;UNKNOWN;UNKNOWN
Sterling St;158;40.66274200000001;-73.95085;UNKNOWN;UNKNOWN
Cathedral Pkwy;159;40.803967;-73.966847;UNKNOWN;UNKNOWN
25 St;160;40.66039699999999;-73.998091;UNKNOWN;UNKNOWN
Prospect Av;161;40.665414;-73.992872;UNKNOWN;UNKNOWN
Chambers St;162;40.714111;-74.008585;UNKNOWN;UNKNOWN
Avenue X;163;40.58962;-73.97425;UNKNOWN;UNKNOWN
Winthrop St;164;40.65665200000001;-73.9502;UNKNOWN;UNKNOWN
Bowling Green;165;40.70481699999999;-74.014065;UNKNOWN;UNKNOWN
Lexington Av/53 St;166;40.757552000000004;-73.969055;UNKNOWN;UNKNOWN
President St;167;40.66788300000002;-73.950683;UNKNOWN;UNKNOWN
116 St - Columbia University;168;40.80772200000001;-73.96411;UNKNOWN;UNKNOWN
36 St;169;40.65514400000001;-74.003549;UNKNOWN;UNKNOWN
125 St;170;40.804137999999995;-73.937594;UNKNOWN;UNKNOWN
Neptune Av;171;40.58101099999999;-73.974574;UNKNOWN;UNKNOWN
18 Av;172;40.620671000000016;-73.990414;UNKNOWN;UNKNOWN
New Utrecht Av;173;40.624842;-73.996353;UNKNOWN;UNKNOWN
Fort Hamilton Pkwy;174;40.63138599999999;-74.005351;UNKNOWN;UNKNOWN
8 Av;175;40.635064;-74.011719;UNKNOWN;UNKNOWN
20 Av;176;40.61741000000001;-73.985026;UNKNOWN;UNKNOWN
Graham Av;177;40.71456499999999;-73.944053;UNKNOWN;UNKNOWN
Beach 67 St;178;40.59092699999999;-73.796924;UNKNOWN;UNKNOWN
Church Av;179;40.65084300000001;-73.949575;UNKNOWN;UNKNOWN
5 Av/53 St;180;40.760166999999996;-73.975224;UNKNOWN;UNKNOWN
Canal St;181;40.72082399999999;-74.005229;UNKNOWN;UNKNOWN
